Link,Job Title,Company,Date Posted,Location,Salary,Job Type,Work Format,Processed Location,processed_title,cluster
https://www.indeed.com/rc/clk?jk=b4e32cfcfe046a95&bb=Lbl7C3HhpOxwm_F2zhUEbWjv3Pco6VrfPZG1-hM1BnLavdCWqwBRlV9TteDuQxyA6HpbE0jQwJguiEEks9fEj1Xr-pkjhzIy4IeZLOUZjG6TMcJEQ0gj929cVmy_-m9d&xkcb=SoBt67M37GDpESRO9p0YbzkdCdPP&fccid=158a54f20c7f05c3&vjs=3,IT Support Specialist,"HMA Group Holdings, LLC.",N/A,"Minneapolis, MN 55402",N/A,Full-time,Unknown,"Minneapolis, MN 55402",support specialist,5
https://www.indeed.com/rc/clk?jk=80823e92e0f49f48&bb=Lbl7C3HhpOxwm_F2zhUEbWDObtHb0AlarcI0n62Eb34EQf3DFY0ECBJw-jwgWyx2A4KevOGK8Eof9uaLhuEguLlQVtnduc4E8Zi7-_S_8uZTerOzAkuhwOEYoHlXcZyoSIGLOmMFMPM%3D&xkcb=SoDj67M37GDpESRO9p0fbzkdCdPP&fccid=84f65755e8fcfaee&vjs=3,IT Helpdesk Level I,Acture Solutions,EmployerActive 1 day ago,"Albany, NY 12205",N/A,Unknown,Unknown,"Albany, NY 12205",helpdesk level,8
https://www.indeed.com/rc/clk?jk=34750a8ad757df2c&bb=Lbl7C3HhpOxwm_F2zhUEbe3cgOTB7VQlGh-R1MdBMYDRWp9drQ_9HIDaAtieLWt0RvHWUn_ZHOKjtjO0-Gz0JMDz3sQoo_SdS6wRe5KR8wJaON-iHB8JU-4qjAJz5X6j&xkcb=SoBX67M37GDpESRO9p0ebzkdCdPP&fccid=6327f795eeb180f5&cmp=BGI&ti=Support+Specialist&vjs=3,Software Support Specialist,Phoenix Technologies,N/A,"Pittsburgh, PA",N/A,Unknown,Unknown,"Pittsburgh, PA",software support specialist,5
https://www.indeed.com/rc/clk?jk=40daed977bc19896&bb=Lbl7C3HhpOxwm_F2zhUEbbRzTw291HpMt43pv9vgxQ66iE5Z6ZEnFfrphDvYxnPL89GkZNh5XY3MqIZivHp9o2GyFWzubOuh_uDBEjXLD0wYlDKlHKNtN5BIasHdCFEb&xkcb=SoDK67M37GDpESRO9p0dbzkdCdPP&fccid=fa05afb3210273ab&vjs=3,Sr Software Support Engineer,Lumen,N/A,Remote in United States,N/A,Unknown,Remote,United States,sr software support engineer,0
https://www.indeed.com/rc/clk?jk=b9a30caf40ed5524&bb=pOOdZDeUDaEop4-m6cOZ--1X12lZ_4UGnwWurXF05BKdiSeBmASsdPeEPyHm2IkOsa_s4VKOT-ksp5xMp7kUng2-RoANZuu5dDscmU56rem2-9Rkz2refYTUNXiaivhoP3JQQiWyIC0%3D&xkcb=SoDm67M37GDo_Oyg7Z0LbzkdCdPP&fccid=9c564abf30fc059a&cmp=DENPRO%2C-Inc.&ti=IT+Support&vjs=3,IT Support Representative,"DENPRO, Inc.",EmployerActive 2 days ago,"Bryans Road, MD 20616",N/A,Unknown,Unknown,"Bryans Road, MD 20616",support representative,8
https://www.indeed.com/rc/clk?jk=adc2e3bb16125cd8&bb=pOOdZDeUDaEop4-m6cOZ-8cCyC5SilkcKvMfE0pzcIjbsaJR2a6DVaSmX_ixMXyn4bPUR_uOHulaA8DI0Ftxta3ml4z1pnTBqSrKRb0eGznAZk0VEnwViVVU7gl6A2pj&xkcb=SoBS67M37GDo_Oyg7Z0KbzkdCdPP&fccid=32e86d2fccb20450&vjs=3,Information Technology Temp,"JOHN I HAAS, INC.",N/A,"Yakima, WA 98902",N/A,Unknown,Unknown,"Yakima, WA 98902",information technology temp,9
https://www.indeed.com/rc/clk?jk=277379b83abc0cb4&bb=pOOdZDeUDaEop4-m6cOZ-3evvBenlfw90gMpPhY2N2z4GXKlD2IQp6i8sXyKf2UMPAlnzcIn72mxxkSSxPK8XmlK_8adH-upFHWluiIVpmca77ChAmWMRKau9OpxzJjn&xkcb=SoDP67M37GDo_Oyg7Z0JbzkdCdPP&fccid=8765a4045377753a&vjs=3,Personal Compute Support Technician,Leidos,N/A,"Houston, TX 77058 (Pasadena area)",N/A,Unknown,Unknown,"Houston, TX 77058 (Pasadena area)",personal compute support technician,8
https://www.indeed.com/rc/clk?jk=823909d9593069fc&bb=pOOdZDeUDaEop4-m6cOZ-w8qrbd5yiTwa5U7MgWwnXBOHfQc2L96_ZMPsNGq97FreOARE_jDtrKV_boo2WWRSCNMVP6ssjbUlmIZtNbg3fzN69FaB7FgNM9ZIx71mm-k&xkcb=SoB767M37GDo_Oyg7Z0IbzkdCdPP&fccid=56bac55cfb393027&vjs=3,IT Technician,Lea County Electric Cooperative,N/A,"Lovington, NM 88260",N/A,Unknown,Unknown,"Lovington, NM 88260",technician,1
https://www.indeed.com/rc/clk?jk=34346d707ce22aea&bb=pOOdZDeUDaEop4-m6cOZ-5DH9E6uA83C-9AVZDu-JL1wkmX3_1bcE9xN4XFLWf85ClzANwi5QllULZfUA4zI21PwnisJJeGLsuvna9qWVn4mUKW69tLXW2TbVDyg2CKj&xkcb=SoD167M37GDo_Oyg7Z0PbzkdCdPP&fccid=d7bcbb231063abac&cmp=Swipe4Free&ti=Technical+Support+Specialist&vjs=3,Tech Support,Swipe4Free,N/A,"Jericho, NY 11753",N/A,Unknown,Unknown,"Jericho, NY 11753",tech support,8
https://www.indeed.com/rc/clk?jk=30fa4a6146b81044&bb=pOOdZDeUDaEop4-m6cOZ-zcAnC6B7H4PqFY-QgWE-wHwQ7P48o65qdN0UktkRJCQFqkj4U3A_VL577wzLiJBAMRCtXxzFNe9ZLPiMRKWsJRXy6uTWGc0QA%3D%3D&xkcb=SoBB67M37GDo_Oyg7Z0ObzkdCdPP&fccid=8bd4b6a087cd159c&vjs=3,Information Technology Specialist,US Nuclear Regulatory Commission,N/A,"Rockville, MD",N/A,Unknown,Unknown,"Rockville, MD",information technology specialist,9
https://www.indeed.com/rc/clk?jk=7752eeca0b8b30d4&bb=pOOdZDeUDaEop4-m6cOZ-0V6LnDvL1vTlofU6M2gFmE4U1X9CrVCrB5MaAl7e2R8330WhzYb34wSkTewIhTeMDcflyWlRVzCcyP8Kg2Yx41zoc2WBaBSa_oU9KqmqBRS&xkcb=SoDc67M37GDo_Oyg7Z0NbzkdCdPP&fccid=fabcd877712ded6f&vjs=3,Help Desk Manager - Information Technology,Ashland University,N/A,"Ashland, OH 44805",N/A,Full-time,Unknown,"Ashland, OH 44805",help desk manager information technology,9
https://www.indeed.com/rc/clk?jk=69b1e530305cb862&bb=pOOdZDeUDaEop4-m6cOZ-8cCyC5Silkcl7N2vbHc4xdN6_R3yQZc08GymrtJX8eNuXUcCsv0eNxeLFf4_E88MiiISteDnT-BhONii2Z26tOwSQOFxteCrKv1qlanoPGD&xkcb=SoBo67M37GDo_Oyg7Z0MbzkdCdPP&fccid=055e59a707c80c49&vjs=3,IT Specialist / Help Desk,Community Counseling of Bristol County,EmployerActive 2 days ago,"Taunton, MA 02780",N/A,Unknown,Unknown,"Taunton, MA 02780",specialist help desk,2
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AsWdd-Z2LqIklEu35Nx0NoKjRIoNKX0j6ls_E82FAziDMlI0RuodCjltLPxzLvojv_OYCrYimdJ-Phs0O8v9QkKuEVmQnE0OEj2Gq3-Ttj0vGUFMlfx2TTa8Pz7l7rulZ514fcMAx2KVaJLbXYu8BYAWvVSnS2mBxFk26q4rmmMRaBYpn0OS4LU3PZmkAOFmiWSXxl0TGAaOC56j4sHJsTlblgtNDlTyLL0Xm1dsE5bqdKnFHbh19t18x7SoOpKKYwD_IiFl5jqdb8Qs3XqGHsiwbX0qjidKvS2j_G6wQ4ultI6kMsELkZ2P8GSzSgGroaHo_acIDAr0iqWv5u2Q91F_cNp14gBWq1-7Pb5SBLntPEnL2YdNtrPVyghXC1PiZurkZLqSpRqUw9PF8LVX4CPC58QTPttP57HfRF1_weG0vaL-7SbvIUNaPxZblZMhg7CzscIWQ0yXm_GZiw5usiy_2IfWJ90c3lskLmXHidQ2PPDqXfGQDgps_Ewr_UsK3zPeJjs_4D_zetrVfZPoc5_oxXbu6D9kLlGpXZ6YT_fWB_euokfWa7BIqF1aOBFT4omKu0gL-zC22ZmkhZVFDpebhkiPCKVOLlPkkLMiLh29Vfbq3W8j-LvXLQlh2ntxWsZ4qTMbnhdK4zAhevZKbs&xkcb=SoB16_M37GDo_Oyg7Z0DbzkdCdPP&camk=nUmJqO2E8ri2naIYTbJSDw==&p=8&fvj=1&vjs=3,Pump Station Aftermarket Support Specialist,Motor Controls Inc,EmployerActive 2 days ago,"Dallas, TX",N/A,Unknown,Unknown,"Dallas, TX",pump station aftermarket support specialist,8
https://www.indeed.com/rc/clk?jk=0b4058d8fcb52c03&bb=pOOdZDeUDaEop4-m6cOZ-3evvBenlfw9t0MTVZJaUXv-a5MtEGBCd5QQImqm0v0LSavQOlbFGKTdooHPu_dPDi-ct0Ckp_tBkfnufYMUHSQzXiZIIqFQEXBRZF8ERU_5&xkcb=SoA167M37GDo_Oyg7Z0CbzkdCdPP&fccid=b52c7bd504fc9cbe&vjs=3,IT Service Desk Specialist - On-Prem,Premier America Credit Union,N/A,"Chatsworth, CA 91311",N/A,Unknown,Unknown,"Chatsworth, CA 91311",service desk specialist,8
https://www.indeed.com/rc/clk?jk=e1321e2b24bda942&bb=pOOdZDeUDaEop4-m6cOZ-7P8t6ScYM2KuuWwsZ-uGPFZb8mcHZYDNA-_tpVfzZRdW9yi9kq4XaXsvYwnNc99txEK7nj8FTY_uMM5UIwhgd1xxvtYPFsmqUxDQP3FrSz3&xkcb=SoCo67M37GDo_Oyg7Z0BbzkdCdPP&fccid=c49f58c714f11b24&cmp=Multiple-Computer-Solutions&ti=Technical+Support+Specialist&vjs=3,IT Technical Support Specialist,Multiple Computer Solutions,EmployerActive 2 days ago,"Woodburn, OR 97071",N/A,Unknown,Unknown,"Woodburn, OR 97071",technical support specialist,5
https://www.indeed.com/rc/clk?jk=9cb647bc7066aaad&bb=pOOdZDeUDaEop4-m6cOZ-_n6A0orIJ-yLlS71h-i8PLlxko1YemPW3EdoJSDq0QjE3haOXRT86KOmhO6Y_xNltjUdHLta9lD2dFu3fos72EiHE4-PBKWmpKIeFzogZrRylwHzMYjiLA%3D&xkcb=SoAc67M37GDo_Oyg7Z0AbzkdCdPP&fccid=7425026250f14727&cmp=Canaan-Technology&ti=IT+Support&vjs=3,IT Support Specialist,Canaan Technology,EmployerActive 2 days ago,"Norwalk, CT 06851",N/A,Unknown,Unknown,"Norwalk, CT 06851",support specialist,5
https://www.indeed.com/rc/clk?jk=2ee646a090c1bfa8&bb=pOOdZDeUDaEop4-m6cOZ-78L5lSNUj03Td0Fv97lhpqPi59sQIPfK-kldeE_s-ytHbamGXk3PrWJOLT4QmXksx1zJpYwKcQygZeQsJFtRZbMgdgYQooHx9y-L56tBlQE&xkcb=SoCS67M37GDo_Oyg7Z0HbzkdCdPP&fccid=27b3c32c64769453&cmp=Inter--Quest-Corp.&ti=Help+Desk+Analyst&vjs=3,Entry-Level Help Desk,Inter-Quest Corp.,N/A,"Beaver Dam, WI 53916",N/A,Unknown,Unknown,"Beaver Dam, WI 53916",help desk,2
https://www.indeed.com/rc/clk?jk=6c6493caeaa92b62&bb=pOOdZDeUDaEop4-m6cOZ-8LU0RY4jn_lPbsh6nW3cWllGAqncIIqN5HxisxbdOmyYXg81yf_caE5FQD05nW7isXhTc-ER8PxnSnKn0TwDFN7igljCmcvBWjUaXCSsnIN&xkcb=SoAm67M37GDo_Oyg7Z0GbzkdCdPP&fccid=006f6a9bf735cbb7&vjs=3,Systems Engineer IT,Commonwealth of Kentucky,N/A,"Frankfort, KY 40601",N/A,Unknown,Unknown,"Frankfort, KY 40601",systems engineer,7
https://www.indeed.com/rc/clk?jk=e5c43fc910598b49&bb=pOOdZDeUDaEop4-m6cOZ-2bgxGCz5SyNbqs_G05lC6VKNXM0YUdP8sOggsxmb-1wmLY8-YBtrjNYcSQ4zewuS_JntX7NGnEWSF3GA3DCImyh9wskS8xtLxRwj5Y-ycZo&xkcb=SoC767M37GDo_Oyg7Z0FbzkdCdPP&fccid=c8fe3b2cc090a5a2&vjs=3,Tier 1 Help Desk Technician,Framework IT,N/A,"Hybrid work in Chicago, IL 60612",N/A,Unknown,Hybrid,"Chicago, IL 60612",tier 1 help desk technician,2
https://www.indeed.com/rc/clk?jk=e5c43fc910598b49&bb=MfF4j2WPiDVA8s59ZeZ-dQ9dzUuXd4yLtMpXDYc2RCHOyqgTzjaigpyefl5Jq1f13Sb947hCoeNIAhEiF-01lKFPxaCG0WmqoEPBklTd3c3t1pWhBH8X6AQdeZcDkvY9&xkcb=SoB_67M37GDoQcwUrZ0LbzkdCdPP&fccid=c8fe3b2cc090a5a2&vjs=3,Tier 1 Help Desk Technician,Framework IT,N/A,"Hybrid work in Chicago, IL 60612",N/A,Unknown,Hybrid,"Chicago, IL 60612",tier 1 help desk technician,2
https://www.indeed.com/rc/clk?jk=d2473f5cf79eb1c8&bb=MfF4j2WPiDVA8s59ZeZ-dQ6M7Pj8amnpq39GIPxPnbvWPTUOPSVpFbpOpAkeU1Z_-8M1VSYwXzOAc7M7Xjg62DhVlke5QVXijZaOd2JfwFJcSK0h-pEwxUpzw4vH5y4F&xkcb=SoDL67M37GDoQcwUrZ0KbzkdCdPP&fccid=9f06423d5992e299&vjs=3,Information Technology Generalist 1,Slippery Rock University,N/A,"Slippery Rock, PA 16057",N/A,Unknown,Unknown,"Slippery Rock, PA 16057",information technology generalist 1,9
https://www.indeed.com/rc/clk?jk=48ff97455bad7ff7&bb=MfF4j2WPiDVA8s59ZeZ-dRzoDqylfSeKYiewQuqERBgpkEy-FJrNWYNOSmchLECha25wWS0Du1Pi9ngp22fYIsa-q-pZ4Y-XKfttOjhRpODhV_nyOCn4Te8swduigFyi&xkcb=SoBW67M37GDoQcwUrZ0JbzkdCdPP&fccid=559c5b8fb48b0318&vjs=3,"TSR, Call Center",Docomo Pacific,N/A,"Tamuning, GU",N/A,Full-time,Unknown,"Tamuning, GU",tsr call center,8
https://www.indeed.com/rc/clk?jk=8b5b37d515360525&bb=MfF4j2WPiDVA8s59ZeZ-dXtsVDaLQt5bzicZ61esn_c2wQznsEHfHG8yhF7P4RkmXLqM17BmHyt8lfGeb4pZ-b5ZJ5dkdVLTEfUzv9FXBcr2EhDWq-36hg%3D%3D&xkcb=SoDi67M37GDoQcwUrZ0IbzkdCdPP&fccid=1ba7f338730ce720&vjs=3,Computing Support Analyst 1,Stanford University,N/A,California,N/A,Unknown,Unknown,California,computing support analyst 1,6
https://www.indeed.com/rc/clk?jk=1808040b1d5e79d8&bb=MfF4j2WPiDVA8s59ZeZ-dWrUGMm1TV0bpDdTMtjGP8W-ChFeUSZ1Zak5fDoElqFMyGwqKcKa9-j8eIFlFCTwpF1O8O8ZG9U2jS5s7iXLieSxZRm0sGmmmdj6n5p6oeVH&xkcb=SoBs67M37GDoQcwUrZ0PbzkdCdPP&fccid=45c04be7e2c1a618&vjs=3,Information Technology Senior Service Desk Agent,Miami-Dade County,N/A,"Miami-Dade County, FL",N/A,Unknown,Unknown,"Miami-Dade County, FL",information technology senior service desk agent,9
https://www.indeed.com/rc/clk?jk=5ca69a1825cb8232&bb=MfF4j2WPiDVA8s59ZeZ-dSaDOYp8gq1cZa8bxS1QwsmClEj55MJXFBjUr6PYRvelCbSfEkP2rVp2wloHJwcR3r1Tipuq86uDYt1gTTjL8mmfMUsPac2wz7ou9YY98b1P&xkcb=SoDY67M37GDoQcwUrZ0ObzkdCdPP&fccid=a9597293102cf860&cmp=Craighead-County&ti=IT+Technician&vjs=3,IT Technician,Craighead County,EmployerActive 2 days ago,"Jonesboro, AR 72401 (Downtown area)",N/A,Unknown,Unknown,"Jonesboro, AR 72401 (Downtown area)",technician,1
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AsWdd-Z2LqIklEu35Nx0NoKjRIoNKX0j6ls_E82FAziDMlI0RuodCjltLPxzLvojv_OYCrYimdJ-Phs0O8v9QkKuEVmQnE0OEj2Gq3-Ttj0vGUFMlfx2TTa8Pz7l7rulZ514fcMAx2KVaJLbXYu8BYAWvVSnS2mBxFk26q4rmmMRaBYpn0OS4LvzadneK8CALmUM5OkrNPqs5-t9-OP2x17i-ycGfLsA87y2oo2kNUu6n4LoEjBJfU6RnC5-kAIQCvnY8HiQqKD3A9mXUgKnv1Cthzh-51U1ulTig438kkrbgdvxTmQHq7OsOAgU704R9LXEoqesSomnkNvgtX2oNVca_YOPPFi896TLGB1_llZmt3InL_vNdmEfglvrUXl4NHSdHzDMMxqjPTnfrKYz8R34Vt0RpfZmwtmOYkYOx1dkUa6M9IxlhrwWj43qj0lElt__cP-75LaMN5rjTaXtwDhaSrSJwqD11Cu8EnzUnJs0f7W26NtRXa3wRZutsGHhw-wuUbFuXn0geaB6xyRs246TlT7q6RMbyUOHBdz9SAPQ0lpEyx_tdUvB9xSgUPdbIcenlDZocFDm99yWoi55R4BSY98kujwCIUuYkRTq9lhHgj5IaqQKRfjfNlMMciw6VpBbC8kmrPI4Pduuy1-xkm&xkcb=SoCx6_M37GDoQcwUrZ0NbzkdCdPP&camk=nUmJqO2E8ri2naIYTbJSDw==&p=6&fvj=1&vjs=3,Pump Station Aftermarket Support Specialist,Motor Controls Inc,EmployerActive 2 days ago,"Dallas, TX",N/A,Unknown,Unknown,"Dallas, TX",pump station aftermarket support specialist,8
https://www.indeed.com/rc/clk?jk=cedd645275e4fde0&bb=MfF4j2WPiDVA8s59ZeZ-daE6-xBcOrqA-s1uQa_16sCdzWBZOgXpm51JhTKGxoDENlR4PWP7QNnpMANIaMPRnKuW_s7Nppo4Wt1YDhoo1I3n6HgWUW6XJA%3D%3D&xkcb=SoDx67M37GDoQcwUrZ0MbzkdCdPP&fccid=c0f8fe90d3cd91fa&vjs=3,IT Analyst II,University of Florida,N/A,"Gainesville, FL 32611",N/A,Unknown,Unknown,"Gainesville, FL 32611",analyst ii,6
https://www.indeed.com/rc/clk?jk=eac6de3df6a1335c&bb=MfF4j2WPiDVA8s59ZeZ-dZLQzaR3YaQf0dUS3yyzw2MIkQiqh1LdGfGCutukzECtjS3Vkoa-4zvAlldqSBZ8843V346N13hFCQ4l09zP8qpyZUTNeKvv1o1woYJX2uOc&xkcb=SoAY67M37GDoQcwUrZ0DbzkdCdPP&fccid=b54a54cdfaa76880&vjs=3,Information Technology Coordinator,The City of Watertown,N/A,"Watertown, WI 53094",N/A,Unknown,Unknown,"Watertown, WI 53094",information technology coordinator,9
https://www.indeed.com/rc/clk?jk=d8c8789063e81889&bb=MfF4j2WPiDVA8s59ZeZ-dSbu4kRVdccMI2Z_pc7JTgzzUguXStWZ8FXIE5t1LGHd4z3S3jvBiA-M7qxWpCAWIGcMY4KZKn_2yyep1mLn_J5jCWLgLumIeW9RWGD67Fiu&xkcb=SoCs67M37GDoQcwUrZ0CbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,IT Administrator - Part Time,Giant Pictures,N/A,"New York, NY",N/A,Unknown,Unknown,"New York, NY",administrator part time,8
https://www.indeed.com/rc/clk?jk=e7d7b838833acc17&bb=MfF4j2WPiDVA8s59ZeZ-dQ6M7Pj8amnp_5sYSdMf8foDuX2HtO5ZLTs_UNH7qLLJvGR3KoBujutp_AtmvaQ8bbjKmcrAlsFcl916vK8gXczCaK8bviilNQDn9v4mAFXp&xkcb=SoAx67M37GDoQcwUrZ0BbzkdCdPP&fccid=9dbdbdd69e554e30&vjs=3,Information Technology Generalist Administrator 1,Commonwealth of PA,N/A,"Dauphin County, PA",N/A,Unknown,Unknown,"Dauphin County, PA",information technology generalist administrator 1,9
https://www.indeed.com/rc/clk?jk=7ff02d6fe8153e64&bb=MfF4j2WPiDVA8s59ZeZ-deZ6-h8VE30M2hXS-YGez8jiOgK329zysiEjKSMgipfNFZGewrcH-hyaTfBYnf8KAnBdBSRz4HP3EgHRq8fXB1fEyh867v8wO5po2gwv9ROY&xkcb=SoCF67M37GDoQcwUrZ0AbzkdCdPP&fccid=3132dfc898185df9&vjs=3,Information Technology Support Specialist,"VORTEX INDUSTRIES, LLC",N/A,"Irvine, CA 92618 (Irvine Health and Science Complex area)",N/A,Unknown,Unknown,"Irvine, CA 92618 (Irvine Health and Science Complex area)",information technology support specialist,9
https://www.indeed.com/rc/clk?jk=63600a009daa246c&bb=MfF4j2WPiDVA8s59ZeZ-dQ_4KB4zqj9_XL-SYsuDCuO0Bbv_HL9TosXzSg6tBqWZTZp87KPY3nhV0evQEhb3xXfMoBFepURsWkl6gvFyIq64vwF_8LIp5g%3D%3D&xkcb=SoAL67M37GDoQcwUrZ0HbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Information Technology Specialist (Systems Administration) (Direct Hire),US Goddard Space Flight Center,N/A,"Wallops Island, VA",N/A,Unknown,Unknown,"Wallops Island, VA",information technology specialist systems administration direct hire,9
https://www.indeed.com/rc/clk?jk=16f38d9bd858b817&bb=MfF4j2WPiDVA8s59ZeZ-dYyHzXr-mLKPxwekzThcUWuIG0ruN0W26-GrCQ1_dq9ylnR7NjaLPCMrT4FaB9UJ9KoYBbimF54c-RM_vP1gnrmp7DduSnNayheGz-nRou-9&xkcb=SoC_67M37GDoQcwUrZ0GbzkdCdPP&fccid=b758f93331ad75f2&vjs=3,IT Support Specialist,Collins Pine Company,N/A,"Kane, PA 16735",N/A,Full-time,Unknown,"Kane, PA 16735",support specialist,5
https://www.indeed.com/rc/clk?jk=f7fc3658649fab08&bb=MfF4j2WPiDVA8s59ZeZ-dcjhSgh6HA2QRqvVUSxjN_tejoNlAleuJCeS1XN5pWh7poZH4oyIHFUlgTsJrdtK9rPIwgtDVZE1JoUuEYrmGXhlm8OlJKL9i5zZMMo6ZU3U&xkcb=SoAi67M37GDoQcwUrZ0FbzkdCdPP&fccid=15805482e84a57ee&vjs=3,"IT Network Tech, IT, FullTime",Unity Health,N/A,"Searcy, AR 72143",N/A,Full-time,Unknown,"Searcy, AR 72143",network tech fulltime,7
https://www.indeed.com/rc/clk?jk=930b0d45a3a5dc0e&bb=Ae764pZFgtx2YspuBKC9XkUyR4NIlxz2o7NohI5PkyhwX9LpAnbQi5sKr85cTC_Cd6KDvNnQW-T67SKQmb0SDtRBSx2tsO-MwPVvsrqFlSszxbuuAzKLsSR0i-5GoO8v&xkcb=SoBV67M37GDoJ-wrN50LbzkdCdPP&fccid=1fa1b41c7e6e7f4f&vjs=3,Senior Desktop Support Technician - Technology Services,"Denton County, TX",N/A,"Denton, TX 76201",N/A,Unknown,Unknown,"Denton, TX 76201",senior desktop support technician technology services,4
https://www.indeed.com/rc/clk?jk=2565ec67f53ccb53&bb=Ae764pZFgtx2YspuBKC9XuBryzTvs-XrD5AZtrzTjRrP3Do5pPjcLum-mfT3vckTSrvgZAR3cHLgrRVpfr08Z5rqEJfRF1ANB_oKTDfiKxuy2M_34EcGidtf79vu98jy&xkcb=SoDh67M37GDoJ-wrN50KbzkdCdPP&fccid=b65f99cc53eef19f&cmp=buzz-clan&ti=Network+Technician&vjs=3,Network Technician,Buzz clan,N/A,"Blythewood, SC 29016",N/A,Unknown,Unknown,"Blythewood, SC 29016",network technician,7
https://www.indeed.com/rc/clk?jk=ff124a8d622f6ac4&bb=Ae764pZFgtx2YspuBKC9XhVwFNIQJDfStFb4IMbyIEFI9Pet7xR53eHR1ZCJdhotYEIGxUzDKX46tJLDh4Re3EfD5raCvvB-R-kL0Mcw4L3qRV_remZlTkMxS5BULlVH&xkcb=SoB867M37GDoJ-wrN50JbzkdCdPP&fccid=e4f676eca76bcf86&cmp=Middlesex-District-Attorney%2527s-Office&ti=Systems+Administrator&vjs=3,IT Systems Administrator,Middlesex District Attorney's Office,EmployerActive 3 days ago,"Woburn, MA 01801",N/A,Unknown,Unknown,"Woburn, MA 01801",systems administrator,1
https://www.indeed.com/rc/clk?jk=6eb98993b6256422&bb=Ae764pZFgtx2YspuBKC9XmfYEZq1T6F5BksbsSLeo2jbev1M6ffrlitioM_V4Kb9Vk10HWkcTqcW01uZVex5AL6mZX4UbEzLw6kgny7Hky0kWesw7sX7863uWSwcPQR2&xkcb=SoDI67M37GDoJ-wrN50IbzkdCdPP&fccid=8a6ba55395bb160e&vjs=3,IT Service Desk Technician,CybertronIT,N/A,"Wichita, KS 67216",N/A,Unknown,Unknown,"Wichita, KS 67216",service desk technician,8
https://www.indeed.com/rc/clk?jk=c69f0376df0ecdee&bb=Ae764pZFgtx2YspuBKC9XqVIRvNsQdj1Bx6C2xh9xfuv2BTdbUXgui2S-T2CHhAC7EgVo96hRZcakffOzmYXAw5NLhD9hmtujghsH6pXbXUGAFzZohhxHL0HtS2lVVsG&xkcb=SoBG67M37GDoJ-wrN50PbzkdCdPP&fccid=087e66bf8a559169&vjs=3,Information Technology Support Supervisor,"City of San Marcos, Texas",N/A,"San Marcos, TX 78666 (Rio Vista area)",N/A,Unknown,Unknown,"San Marcos, TX 78666 (Rio Vista area)",information technology support supervisor,9
https://www.indeed.com/rc/clk?jk=8cbac52c9d047bd3&bb=Ae764pZFgtx2YspuBKC9XqVIRvNsQdj1hTnLuljIv6hWBy8fUnaGuc6M1KGkMMrrrXdTjSECKv9Wq5vVtiZq2s2-ztPr9SdkbuLqwIdJI9a3SeWr5aMttkiHkyWa1Ho0&xkcb=SoDy67M37GDoJ-wrN50ObzkdCdPP&fccid=38c096ef28468154&vjs=3,Technology Specialist,Issaquah School District 411,N/A,"Issaquah, WA 98029",N/A,Unknown,Unknown,"Issaquah, WA 98029",technology specialist,9
https://www.indeed.com/rc/clk?jk=a20aeda5d3ac0797&bb=Ae764pZFgtx2YspuBKC9XkWDmmJnr3Z2HgpwrtxqWGBAn_e8q6qWVmxckRd8elsa6M-vFAft_ck1HfdAc5Z5uaxokgzSTLGNjsLA8BzW6Xyf8TvtSxBeS46bYGcrdW_t&xkcb=SoBv67M37GDoJ-wrN50NbzkdCdPP&fccid=c7a0da90de32370d&cmp=Changing-Technologies%2C-Inc.&ti=Technical+Specialist&vjs=3,Technical Specialist- Junior,"Changing Technologies, Inc.",EmployerActive 2 days ago,"Raleigh, NC 27610",N/A,Unknown,Unknown,"Raleigh, NC 27610",technical junior,8
https://www.indeed.com/rc/clk?jk=cfeff0089f93b943&bb=Ae764pZFgtx2YspuBKC9XuIE7Kx6IuIiIEoRRCDxvZJjApPwG0gj9fpbBLkMloB4xcJTRgBwh5TfyZqzcFE11m76mVxJy8ZWvQbJGedZxMbX-0eKCzWKAqdchMOFd0vf&xkcb=SoCG67M37GDoJ-wrN50CbzkdCdPP&fccid=dda6e6eeb880f521&vjs=3,Help Desk Support Specialist,Planned Parenthood of Michigan,N/A,"Ann Arbor, MI",N/A,Full-time,Unknown,"Ann Arbor, MI",help desk support specialist,2
https://www.indeed.com/rc/clk?jk=ef4788aa6741ce22&bb=Ae764pZFgtx2YspuBKC9Xincd-AQ7vq7AvWYWh8eo1x-6tV6sIo86QxTZ8Cpwyx3n_8VSfvxIHp_tfNlNDxP37645rtuXZzcC9Rf0rs5iNlN0Tod0zzv786Yk5xmE9K1yGFs5kt_V5c%3D&xkcb=SoAb67M37GDoJ-wrN50BbzkdCdPP&fccid=41ab6fe8652eac78&cmp=Netcom--1&ti=IT+Technician&vjs=3,IT Tech Networking & CCTV,APEX Security,N/A,"Miami, FL",N/A,Unknown,Unknown,"Miami, FL",tech networking cctv,8
